date,open,high,low,close,average_price,day_variation,timeHigh,timeLow,volume,marketCap,circulatingSupply
2022-04-24,39478.37,39845.92,39233.54,39469.29,39539.73,-0.02%,14:58:00,16:55:00,17964398167.08,750755023763.86,19021243.0
2022-04-23,39738.72,39935.86,39352.2,39486.73,39644.03,-0.63%,16:17:00,04:25:00,16138021249.44,751045477435.14,19020200.0
2022-04-22,40525.86,40777.76,39315.42,39740.32,40046.59,-1.94%,06:19:00,16:07:00,28011716744.78,755827581232.71,19019162.0
2022-04-21,41371.52,42893.58,40063.83,40527.36,41478.7,-2.04%,13:38:00,22:37:00,35372786395.42,770762297842.52,19018318.0
2022-04-20,41501.74,42126.3,40961.1,41374.38,41543.7,-0.31%,12:04:00,18:59:00,27819532341.16,786828424698.83,19017287.0
2022-04-19,40828.17,41672.96,40618.63,41502.75,41145.8,1.65%,15:13:00,07:19:00,25303206546.84,789227424712.82,19016268.0
2022-04-18,39721.2,40986.32,38696.19,40826.21,39841.26,2.78%,21:25:00,05:07:00,33705182071.98,776330593865.92,19015493.0
2022-04-17,40417.78,40570.73,39620.89,39716.95,40095.81,-1.73%,13:46:00,23:49:00,19087633042.29,755201997822.58,19014600.0
2022-04-16,40552.32,40633.68,40078.43,40424.48,40356.06,-0.32%,22:12:00,15:58:00,16833150693.09,768615440639.72,19013612.0
2022-04-15,39939.4,40617.72,39866.83,40553.46,40242.28,1.54%,14:52:00,00:47:00,21756855752.62,771033872659.18,19012775.0
2022-04-14,41160.22,41451.48,39695.74,39935.52,40573.61,-2.98%,02:01:00,19:04:00,24342001973.22,759245303310.83,19011781.0
2022-04-13,40123.57,41430.05,39712.75,41166.73,40571.4,2.6%,19:08:00,01:32:00,27691105227.77,782617115810.22,19010912.0
2022-04-12,39533.71,40617.59,39388.33,40127.18,40002.96,1.5%,13:01:00,02:37:00,30991500853.81,762819737793.6,19010050.0
2022-04-11,42201.04,42424.59,39373.06,39521.9,40898.82,-6.35%,01:28:00,22:13:00,33949912165.86,751274786459.3,19009075.0
2022-04-10,42781.09,43376.38,42021.21,42207.67,42698.8,-1.34%,20:15:00,22:53:00,17654475582.4,802293412896.68,19008237.0
2022-04-09,42282.08,42786.82,42183.25,42782.14,42485.04,1.18%,23:58:00,03:07:00,16050772496.25,813175789801.6,19007368.0
2022-04-08,43505.14,43903.02,42183.29,42287.66,43043.16,-2.8%,15:37:00,23:45:00,27215995394.34,803736501494.4,19006406.0
2022-04-07,43207.5,43860.7,42899.91,43503.85,43380.3,0.69%,12:14:00,00:59:00,26101973106.2,826814841542.56,19005556.0
2022-04-06,45544.36,45544.36,43193.95,43206.74,44369.16,-5.13%,00:00:00,23:58:00,39393395787.79,821131605926.81,19004712.0
2022-04-05,46624.51,47106.14,45544.81,45555.99,46325.48,-2.29%,12:38:00,23:58:00,29640604054.7,865734982990.98,19003756.0
2022-04-04,46445.27,46791.09,45235.82,46622.67,46013.46,0.38%,23:35:00,18:11:00,32499785455.18,885964854050.1,19002875.0
2022-04-03,45859.13,47313.48,45634.1,46453.57,46473.79,1.3%,22:47:00,01:35:00,25414397610.22,882703992270.53,19001856.0
2022-04-02,46285.5,47028.28,45782.51,45868.95,46405.4,-0.9%,00:58:00,18:13:00,29336594194.19,871556728552.73,19001018.0
2022-04-01,45554.16,46616.24,44403.14,46281.64,45509.69,1.6%,15:23:00,02:58:00,38162644286.97,879359612625.13,19000181.0
2022-03-31,47062.15,47512.03,45390.54,45538.68,46451.28,-3.24%,13:07:00,23:49:00,33327427106.32,865202119215.74,18999281.0
2022-03-30,47456.9,47655.15,46746.21,47062.66,47200.68,-0.83%,18:16:00,01:52:00,29333883961.6,894116777851.54,18998431.0
2022-03-29,47100.44,48022.29,47100.44,47465.73,47561.37,0.78%,12:22:00,00:00:00,31397059068.97,901733146417.05,18997562.0
2022-03-28,46821.85,48086.84,46690.2,47128.01,47388.52,0.65%,19:36:00,00:18:00,36362175703.48,895273041065.34,18996625.0
2022-03-27,44505.36,46827.55,44437.29,46820.49,45632.42,5.2%,23:56:00,13:02:00,28160889721.88,889385706663.3,18995650.0
2022-03-26,44349.86,44736.0,44166.28,44500.83,44451.14,0.34%,20:39:00,01:02:00,16950455994.89,845283757076.22,18994787.0
2022-03-25,43964.55,44999.49,43706.29,44348.73,44352.89,0.87%,14:07:00,08:13:00,30574413034.44,842351457245.02,18993812.0
2022-03-24,42886.65,44131.85,42726.16,43960.93,43429.0,2.5%,17:20:00,02:17:00,31042992291.34,834943671214.36,18992856.0
2022-03-23,42364.38,42893.51,41877.51,42892.96,42385.51,1.25%,23:58:00,05:16:00,25242943069.35,814620088888.69,18991931.0
2022-03-22,41074.1,43124.71,40948.28,42358.81,42036.5,3.13%,04:38:00,00:34:00,32004652375.66,804437952235.7,18991043.0
2022-03-21,41246.13,41454.41,40668.04,41078.0,41061.23,-0.41%,13:45:00,02:41:00,24615543270.67,780074755650.18,18990087.0
2022-03-20,42191.41,42241.16,41004.76,41247.82,41622.96,-2.24%,00:16:00,17:56:00,20127946682.25,783260570383.75,18989137.0
2022-03-19,41794.65,42316.55,41602.67,42190.65,41959.61,0.95%,21:41:00,03:49:00,19664853187.34,801124017583.09,18988187.0
2022-03-18,40944.84,42195.74,40302.4,41801.15,41249.07,2.09%,20:04:00,11:32:00,34421564941.56,793688176484.02,18987231.0
2022-03-17,41140.84,41287.54,40662.87,40951.38,40975.2,-0.46%,05:02:00,07:47:00,22009601092.64,777515183730.32,18986300.0
2022-03-16,39335.57,41465.45,39022.35,41143.93,40243.9,4.6%,02:19:00,04:25:00,39616916192.41,781131586213.32,18985343.0
2022-03-15,39664.25,39794.63,38310.21,39338.79,39052.42,-0.82%,20:04:00,07:19:00,23934000867.75,746821744421.1,18984362.0
2022-03-14,37846.32,39742.5,37680.73,39666.76,38711.62,4.81%,22:52:00,00:16:00,24322159070.49,753013859089.57,18983500.0
2022-03-13,38884.72,39209.35,37728.14,37849.66,38468.74,-2.66%,04:08:00,23:04:00,17300745309.73,718481905385.96,18982518.0
2022-03-12,38794.46,39308.6,38772.54,38904.01,39040.57,0.28%,17:08:00,00:02:00,14616450657.2,738459914963.88,18981587.0
2022-03-11,39439.97,40081.68,38347.43,38794.97,39214.56,-1.64%,12:35:00,03:01:00,26364890465.25,736353069777.4,18980631.0
2022-03-10,41974.07,42004.73,38832.94,39437.46,40418.84,-6.04%,00:22:00,13:52:00,31078064710.78,748513363763.29,18979756.0
2022-03-09,38742.82,42465.67,38706.09,41982.93,40585.88,8.36%,16:03:00,00:14:00,32284121034.04,796787661848.94,18978850.0
2022-03-08,38059.9,39304.44,37957.39,38737.27,38630.92,1.78%,18:19:00,00:13:00,25776583476.27,735156346354.69,18978012.0
2022-03-07,38429.3,39430.23,37260.2,38062.04,38345.21,-0.96%,16:13:00,20:05:00,28546143502.55,722305696827.83,18977062.0
2022-03-06,39404.2,39640.18,38211.65,38419.98,38925.92,-2.5%,01:01:00,11:28:00,19745229901.83,729062407067.33,18976125.0
2022-03-05,39148.45,39566.34,38777.04,39400.58,39171.69,0.64%,20:55:00,01:04:00,16975917449.62,747638613405.07,18975318.0
2022-03-04,42458.14,42479.61,38805.85,39137.6,40642.73,-7.82%,00:05:00,22:34:00,28516271426.66,742617908334.96,18974537.0
2022-03-03,43925.2,44021.58,41914.75,42451.79,42968.16,-3.35%,00:58:00,21:07:00,24967782593.19,805466458784.89,18973675.0
2022-03-02,44357.62,45077.58,43432.85,43924.12,44255.22,-0.98%,15:04:00,13:46:00,29183112629.72,833361543694.83,18972756.0
2022-03-01,43194.5,44793.6,42952.58,44354.64,43873.09,2.69%,13:07:00,03:19:00,32479047644.8,841491170715.62,18971887.0
2022-02-28,37706.0,43760.46,37518.21,43193.23,40639.34,14.55%,22:40:00,00:59:00,35690014104.01,819414782676.49,18970906.0
2022-02-27,39098.7,39778.94,37268.98,37709.78,38523.96,-3.55%,12:56:00,21:23:00,23450127611.88,715351995827.55,18969931.0
2022-02-26,39213.08,40005.35,38702.53,39105.15,39353.94,-0.28%,00:44:00,09:16:00,17467554129.06,741789694058.87,18969106.0
2022-02-25,38333.75,39630.32,38111.34,39214.22,38870.83,2.3%,13:43:00,09:31:00,26545599158.94,743827806937.97,18968318.0
2022-02-24,37278.57,38968.84,34459.22,38332.61,36714.03,2.83%,20:20:00,05:47:00,46383802092.57,727072550320.3,18967468.0
2022-02-23,38285.28,39122.39,37201.82,37296.57,38162.1,-2.58%,13:22:00,23:22:00,21849073843.24,707390766255.17,18966643.0
2022-02-22,37068.77,38359.85,36488.93,38286.03,37424.39,3.28%,23:52:00,03:19:00,25493150449.85,726121533658.47,18965706.0
2022-02-21,38423.21,39394.44,36950.48,37075.28,38172.46,-3.51%,05:32:00,22:07:00,29280402797.54,703124071471.97,18964768.0
2022-02-20,40118.1,40119.89,38112.81,38431.38,39116.35,-4.2%,00:04:00,14:23:00,18340576451.97,728812385562.03,18963993.0
2022-02-19,40026.02,40418.88,39713.06,40122.15,40065.97,0.24%,06:56:00,13:10:00,13736557862.99,760839429983.53,18963075.0
2022-02-18,40552.13,40929.15,39637.62,40030.98,40283.38,-1.29%,09:53:00,16:07:00,23310007703.81,759074084513.82,18962168.0
2022-02-17,43937.07,44132.97,40249.37,40538.01,42191.17,-7.74%,01:13:00,21:28:00,26246662812.84,768654436206.64,18961325.0
2022-02-16,44578.28,44578.28,43456.69,43961.86,44017.48,-1.38%,00:00:00,16:23:00,19792547656.71,833531932919.55,18960343.0
2022-02-15,42586.46,44667.22,42491.03,44575.2,43579.12,4.67%,23:49:00,00:52:00,22721659050.67,845117683686.87,18959368.0
2022-02-14,42157.4,42775.78,41681.96,42586.92,42228.87,1.02%,16:37:00,01:54:00,20827783011.84,807375855006.32,18958306.0
2022-02-13,42236.57,42693.05,41950.94,42197.52,42322.0,-0.09%,15:46:00,18:55:00,14741589014.5,799950408997.29,18957287.0
2022-02-12,42412.3,42992.55,41852.57,42244.47,42422.56,-0.4%,18:19:00,21:55:00,18152390303.98,800797790300.71,18956275.0
2022-02-11,43571.13,43810.83,42114.54,42407.94,42962.68,-2.67%,13:43:00,22:56:00,26954925781.36,803848273502.66,18955137.0
2022-02-10,44347.8,45661.17,43402.81,43565.11,44531.99,-1.76%,17:19:00,14:19:00,32142048537.32,825745116529.95,18954275.0
2022-02-09,44096.7,44727.8,43232.97,44338.8,43980.38,0.55%,20:51:00,05:23:00,23245887299.61,840369284541.11,18953362.0
2022-02-08,43854.65,45293.87,42807.84,44118.45,44050.86,0.6%,06:20:00,17:37:00,33079398868.46,836154543908.38,18952493.0
2022-02-07,42406.78,44401.86,41748.16,43840.29,43075.01,3.38%,19:46:00,00:50:00,28641855926.25,830838884165.06,18951493.0
2022-02-06,41441.12,42500.79,41244.91,42412.43,41872.85,2.34%,23:46:00,15:03:00,16142097333.9,803744511638.35,18950681.0
2022-02-05,41501.48,41847.16,41038.1,41441.16,41442.63,-0.15%,15:41:00,17:17:00,19652846214.68,785297889648.0,18949706.0
2022-02-04,37149.26,41527.79,37093.63,41500.88,39310.71,11.71%,23:56:00,01:49:00,29412210791.81,786396684547.64,18948918.0
2022-02-03,36944.81,37154.6,36375.54,37154.6,36765.07,0.57%,23:59:00,10:31:00,18591534769.08,704010232687.46,18948131.0
2022-02-02,38743.71,38834.62,36832.73,36952.98,37833.68,-4.62%,00:23:00,21:52:00,19155189415.69,700155817835.89,18947206.0
2022-02-01,38481.77,39115.13,38113.66,38743.27,38614.4,0.68%,17:04:00,10:19:00,20288500327.54,734039224254.88,18946237.0
2022-01-31,37920.28,38647.26,36733.57,38483.13,37690.42,1.48%,19:19:00,02:07:00,20734730465.05,729073641687.68,18945281.0
2022-01-30,38151.92,38266.34,37437.71,37917.6,37852.02,-0.61%,05:16:00,20:08:00,14643548443.91,718325967803.39,18944393.0
2022-01-29,37780.71,38576.26,37406.47,38138.18,37991.37,0.95%,21:26:00,16:19:00,17194183074.9,722469136409.99,18943462.0
2022-01-28,37128.44,37952.88,36211.11,37784.33,37081.99,1.77%,21:52:00,12:52:00,22238830522.98,715731622071.25,18942550.0
2022-01-27,36841.88,37148.32,35629.28,37138.23,36388.8,0.8%,23:58:00,21:13:00,25041426629.34,703456873492.62,18941581.0
2022-01-26,36950.51,38825.41,36374.91,36852.12,37600.16,-0.27%,19:10:00,22:17:00,31324598033.71,698006361955.82,18940737.0
2022-01-25,36654.81,37444.57,35779.43,36954.0,36612.0,0.82%,18:34:00,07:20:00,26428189593.82,699907393886.04,18939962.0
2022-01-24,36275.73,37247.52,33184.06,36654.33,35215.79,1.04%,20:59:00,11:07:00,41856658596.7,694196560316.9,18939006.0
2022-01-23,35047.36,36433.31,34784.97,36276.8,35609.14,3.51%,23:28:00,19:59:00,26017975950.79,687012848062.33,18938075.0
2022-01-22,36471.59,36688.81,34349.25,35030.25,35519.03,-3.95%,00:50:00,10:14:00,39714385404.71,663374008017.03,18937175.0
2022-01-21,40699.61,41060.53,35791.43,36457.32,38425.98,-10.42%,00:45:00,22:55:00,43011992031.18,690368973093.34,18936362.0
2022-01-20,41744.03,43413.02,40672.82,40680.42,42042.92,-2.55%,16:07:00,23:58:00,20382033939.59,770304579439.02,18935512.0
2022-01-19,42374.04,42478.3,41242.91,41744.33,41860.61,-1.49%,14:59:00,08:37:00,23091543257.9,790406427117.58,18934462.0
2022-01-18,42250.07,42534.4,41392.22,42375.63,41963.31,0.3%,22:50:00,14:37:00,22417209226.95,802313747480.14,18933375.0
2022-01-17,43118.12,43179.39,41680.32,42250.55,42429.86,-2.01%,00:09:00,22:18:00,21690904261.18,799910089279.2,18932537.0
2022-01-16,43172.04,43436.81,42691.02,43113.88,43063.91,-0.13%,16:34:00,13:31:00,17902097844.6,816211499220.99,18931525.0
2022-01-15,43101.9,43724.67,42669.04,43177.4,43196.86,0.18%,20:33:00,12:54:00,18371348297.75,817364571824.4,18930381.0
2022-01-14,42598.87,43346.69,41982.62,43099.7,42664.66,1.18%,21:58:00,12:15:00,23577403398.89,815850639036.09,18929381.0
2022-01-13,43946.74,44278.42,42447.04,42591.57,43362.73,-3.08%,14:41:00,20:13:00,47691135081.85,806189762638.47,18928387.0
2022-01-12,42742.18,44135.37,42528.99,43949.1,43332.18,2.82%,21:28:00,02:50:00,33499938688.54,831836978396.02,18927281.0
2022-01-11,41819.51,43001.16,41407.75,42735.85,42204.46,2.19%,20:08:00,14:37:00,26327648900.42,808834801011.1,18926375.0
2022-01-10,41910.23,42199.49,39796.57,41821.26,40998.03,-0.21%,05:01:00,14:37:00,32104232330.73,791484886193.63,18925418.0
2022-01-09,41734.73,42663.95,41338.16,41911.6,42001.06,0.42%,20:02:00,15:19:00,21294384372.18,793156354744.0,18924506.0
2022-01-08,41561.47,42228.94,40672.28,41733.94,41450.61,0.41%,22:31:00,18:13:00,28066355845.13,789758782727.02,18923656.0
2022-01-07,43153.57,43153.57,41077.45,41557.9,42115.51,-3.7%,00:00:00,16:22:00,84196607519.83,786389774193.77,18922750.0
2022-01-06,43565.51,43748.72,42645.54,43160.93,43197.13,-0.93%,01:20:00,09:59:00,30208048288.93,816685390313.23,18921868.0
2022-01-05,45899.36,46929.05,42798.22,43569.0,44863.64,-5.08%,10:11:00,22:35:00,36851084858.53,824368284529.82,18920981.0
2022-01-04,46458.85,47406.55,45752.46,45897.58,46579.5,-1.21%,15:17:00,19:03:00,42494677904.76,868383282082.05,18920025.0
2022-01-03,47343.54,47510.73,45835.96,46458.12,46673.34,-1.87%,12:19:00,20:45:00,33071628361.52,878946596803.07,18919118.0
2022-01-02,47680.93,47881.41,46856.94,47345.22,47369.18,-0.7%,17:08:00,18:35:00,27951569547.04,895688387523.14,18918243.0
2022-01-01,46311.74,47827.31,46288.49,47686.81,47057.9,2.97%,17:49:00,00:01:00,24582667004.25,902104193384.61,18917268.0
2021-12-31,47169.37,48472.53,45819.95,46306.45,47146.24,-1.83%,09:14:00,20:01:00,36974172399.58,875939356678.79,18916143.0
2021-12-30,46490.61,47879.97,46060.31,47178.13,46970.14,1.48%,19:32:02,00:21:02,26686491018.4,892386327928.88,18915256.0
2021-12-29,47623.87,48119.74,46201.49,46444.71,47160.62,-2.48%,03:10:13,23:46:02,30049226299.49,878478755241.58,18914506.0
2021-12-28,50679.86,50679.86,47414.21,47588.85,49047.04,-6.1%,00:00:02,22:37:08,33430376883.39,900076230596.97,18913593.0
2021-12-27,50802.61,51956.33,50499.47,50640.42,51227.9,-0.32%,17:43:02,01:13:03,24324345757.98,957746390396.12,18912687.0
2021-12-26,50428.69,51196.38,49623.1,50809.52,50409.74,0.76%,22:40:07,11:49:03,20964372925.86,960899995734.95,18911812.0
2021-12-25,50854.92,51176.6,50236.71,50429.86,50706.66,-0.84%,02:34:02,17:26:02,19030650914.0,953678082632.84,18910981.0
2021-12-24,50806.05,51814.03,50514.49,50822.2,51164.26,0.03%,19:11:02,15:05:02,24367912228.26,961051547919.03,18910075.0
2021-12-23,48626.34,51332.34,48065.84,50784.54,49699.09,4.44%,19:49:04,07:56:02,28223878107.92,960290824999.58,18909118.0
2021-12-22,48937.1,49544.8,48450.94,48628.51,48997.87,-0.63%,02:55:02,13:40:06,24447979558.59,919476035254.11,18908168.0
2021-12-21,46886.08,49300.92,46698.77,48936.61,47999.84,4.37%,12:36:02,01:25:04,27055803927.85,925255868119.28,18907231.0
2021-12-20,46707.06,47401.72,45579.81,46880.28,46490.76,0.37%,21:16:02,14:23:02,30961902128.91,886331446164.87,18906275.0
2021-12-19,46853.87,48089.66,46502.95,46707.01,47296.3,-0.31%,14:02:02,01:31:02,25154053860.63,883011296029.52,18905325.0
2021-12-18,46219.26,47313.83,45598.44,46848.78,46456.14,1.36%,11:00:02,02:06:02,26098292689.86,885650029984.18,18904443.0
2021-12-17,47653.73,48004.89,45618.22,46202.14,46811.56,-3.05%,01:22:02,15:18:02,32902725329.31,873389147689.22,18903650.0
2021-12-16,48900.46,49425.57,47529.88,47665.43,48477.72,-2.53%,11:45:02,23:37:02,27268150946.58,901005821507.54,18902712.0
2021-12-15,48379.75,49473.96,46671.97,48896.72,48072.96,1.07%,20:40:03,16:01:02,36541828519.8,924244252416.86,18901968.0
2021-12-14,46709.82,48431.4,46424.5,46612.63,47427.95,-0.21%,23:54:02,00:18:02,34638619079.14,881018067730.52,18900843.0
2021-12-13,50114.74,50205.0,45894.85,46737.48,48049.92,-6.74%,00:17:02,19:42:02,32166727776.26,883345705454.11,18900156.0
2021-12-12,49354.85,50724.87,48725.85,50098.34,49725.36,1.51%,18:16:02,10:12:02,21939223598.97,946823114554.82,18899293.0
2021-12-11,47264.63,49458.21,46942.35,49362.51,48200.28,4.44%,23:37:02,00:19:02,25775869261.33,932873019895.84,18898412.0
2021-12-10,47642.14,50015.25,47023.7,47243.31,48519.48,-0.84%,13:37:02,23:55:02,30966005122.3,892777676312.29,18897443.0
2021-12-09,50450.08,50797.17,47358.35,47672.12,49077.76,-5.51%,00:16:02,20:46:04,29603577250.59,900835068960.13,18896475.0
2021-12-08,50667.65,51171.38,48765.99,50504.8,49968.68,-0.32%,15:24:02,12:26:02,28479699445.97,954312404510.55,18895481.0
2021-12-07,50581.83,51934.78,50175.81,50700.08,51055.3,0.23%,15:46:02,22:24:02,33676814851.61,957948940989.36,18894425.0
2021-12-06,49413.48,50929.52,47281.04,50582.63,49105.28,2.37%,22:55:02,11:14:02,37707308001.13,955680910791.73,18893462.0
2021-12-05,49201.52,49768.15,47857.5,49368.85,48812.82,0.34%,00:24:02,15:51:02,37198201161.44,932695365142.4,18892387.0
2021-12-04,53727.88,53904.68,42874.62,49200.7,48389.65,-8.43%,00:21:02,05:28:02,61385677468.79,929467386769.69,18891343.0
2021-12-03,56509.17,57482.17,52496.59,53598.25,54989.38,-5.15%,13:34:02,20:20:02,39789134214.89,1012490599978.63,18890368.0
2021-12-02,57217.37,57349.23,55895.13,56477.82,56622.18,-1.29%,15:04:02,03:21:08,32379968685.55,1066829261573.95,18889350.0
2021-12-01,56907.97,59041.69,56553.08,57229.83,57797.38,0.57%,16:18:11,21:08:07,36858195306.81,1080977744339.22,18888362.0
2021-11-30,57830.11,59113.4,56057.28,57005.43,57585.34,-1.43%,15:17:04,06:18:09,36708594617.63,1076689232562.09,18887487.0
2021-11-29,57291.9,58872.88,56792.53,57806.57,57832.7,0.9%,18:28:02,09:56:02,32370840356.0,1091773828973.52,18886675.0
2021-11-28,54813.02,57393.84,53576.74,57248.46,55485.29,4.44%,23:33:02,18:43:02,28116886356.83,1081180416261.97,18885756.0
2021-11-27,53736.43,55329.26,53668.36,54815.08,54498.81,2.01%,08:37:03,00:07:04,30560857714.07,1035176249679.13,18884881.0
2021-11-26,58960.29,59183.48,53569.76,53569.76,56376.62,-9.14%,00:16:02,23:59:02,41810748221.23,1011613083341.81,18884031.0
2021-11-25,57165.42,59367.97,57146.69,57274.68,58257.33,0.19%,16:05:02,00:11:02,34284016247.69,1081500188674.24,18883175.0
2021-11-24,57565.85,57803.07,55964.22,56280.43,56883.64,-2.23%,00:39:02,14:47:02,36635566788.68,1062661698465.23,18882350.0
2021-11-23,56304.56,57875.52,55632.76,57569.07,56754.14,2.25%,21:00:02,09:38:02,37485803898.95,1086985075773.01,18881406.0
2021-11-22,58706.85,59266.36,55679.84,56289.29,57473.1,-4.12%,13:42:02,21:03:02,35036121783.1,1062772703759.45,18880550.0
2021-11-21,59730.51,60004.43,58618.93,58730.48,59311.68,-1.67%,17:02:02,10:43:02,26123447605.05,1108812311532.82,18879675.0
2021-11-20,58115.08,59859.88,57469.73,59697.2,58664.8,2.72%,23:55:02,16:20:02,30624264862.85,1127014430118.11,18878850.0
2021-11-19,56896.13,58351.11,55705.18,58119.58,57028.14,2.15%,17:29:02,03:46:02,38702407772.13,1097177697853.12,18877937.0
2021-11-18,60360.14,60948.5,56550.79,56942.14,58749.64,-5.66%,01:35:02,23:18:02,41388338699.24,1074900976539.29,18877075.0
2021-11-17,60139.62,60823.61,58515.41,60368.01,59669.51,0.38%,12:00:02,10:37:02,39178392930.24,1139519389071.77,18876212.0
2021-11-16,63721.2,63721.2,59016.34,60161.25,61368.77,-5.59%,00:00:02,10:15:02,46844335591.65,1135559300073.25,18875262.0
2021-11-15,65521.29,66281.57,63548.14,63557.87,64914.86,-3.0%,09:15:02,22:21:02,30558763548.22,1199611097093.65,18874312.0
2021-11-14,64455.37,65495.18,63647.81,65466.84,64571.5,1.57%,23:57:02,16:54:02,25122092190.66,1235578996842.01,18873356.0
2021-11-13,64158.12,64915.67,63303.73,64469.53,64109.7,0.49%,16:02:02,10:02:02,30474228777.23,1216695126358.11,18872406.0
2021-11-12,64863.98,65460.81,62333.91,64155.94,63897.36,-1.09%,02:15:02,16:46:02,36084893887.38,1210715199477.56,18871443.0
2021-11-11,64978.89,65579.01,64180.49,64949.96,64879.75,-0.04%,09:30:02,02:42:02,35880633235.64,1225643127559.63,18870575.0
2021-11-10,66953.34,68789.63,63208.11,64995.23,65998.87,-2.92%,14:17:02,21:25:02,48730828378.26,1226431510692.86,18869562.0
2021-11-09,67549.74,68530.34,66382.06,66971.83,67456.2,-0.86%,03:59:02,19:12:02,42357991721.09,1263667113597.4,18868637.0
